area_sqft,bedrooms,bathrooms,floor_number,total_floors,balcony,parking,lift,security,gym,power_backup,latitude,longitude,dist_city_center_km,dist_infocity_km,dist_kiit_km,dist_airport_km,dist_khandagiri_km,dist_sum_hospital_km,dist_railway_station_km,dist_it_park_km,rent,furnishing_semi-furnished,furnishing_unfurnished,property_type_builder_floor,property_type_independent_house,property_type_studio,property_type_villa,locality_count,luxury_score,amenity_count,floor_ratio,rooms_per_sqft,parking_to_area
662,1,1,5,9,0,2,1,0,0,0,20.28216,85.7997,3.015,8.623,8.895,4.644,3.012,2.356,4.334,7.451,16500,True,False,False,False,False,False,36,0.7,3,0.5555555555555556,0.0030211480362537,0.0030211480362537
1020,2,1,0,4,1,0,1,0,1,0,20.30568,85.82658,1.087,6.063,5.9,6.919,6.747,1.84,4.777,4.914,20500,False,True,False,False,True,False,42,0.55,3,0.0,0.0029411764705882,0.0
2416,4,4,6,6,1,0,1,0,0,0,20.30618,85.80845,2.014,5.859,6.075,6.983,5.336,0.567,5.545,4.674,48500,False,False,True,False,False,False,43,0.3,2,1.0,0.0033112582781456,0.0
694,1,1,10,20,0,2,1,1,1,0,20.31085,85.7958,3.413,5.615,6.104,7.78,4.98,1.795,6.733,4.503,22000,True,False,False,False,False,False,43,1.2000000000000002,5,0.5,0.0028818443804034,0.0028818443804034
1046,2,1,12,13,0,1,1,1,0,1,20.35329,85.80893,6.563,0.736,1.731,12.188,9.839,5.793,10.363,0.725,26000,False,True,False,False,False,False,104,0.75,4,0.9230769230769232,0.002868068833652,0.0009560229445506
1785,3,2,9,18,0,2,1,0,0,0,20.36578,85.83653,7.849,2.576,1.481,13.681,12.399,7.71,11.351,3.151,50000,False,False,False,False,False,False,91,0.7,3,0.5,0.0028011204481792,0.0011204481792717
3332,4,4,12,12,2,0,1,1,0,1,20.38691,85.84167,10.255,4.333,3.611,16.085,14.695,10.1,13.712,5.258,58000,False,False,False,False,False,False,35,0.55,5,1.0,0.0024009603841536,0.0
1339,3,2,2,4,1,1,1,1,1,0,20.30238,85.82488,0.699,6.384,6.263,6.533,6.397,1.599,4.463,5.222,26500,False,True,False,False,False,False,68,1.0,5,0.5,0.0037341299477221,0.0007468259895444
1837,3,2,10,10,2,1,1,1,0,1,20.30557,85.8033,2.449,5.994,6.308,7.011,4.929,0.817,5.79,4.825,41500,True,False,False,False,False,False,68,0.75,6,1.0,0.0027218290691344,0.0005443658138268
802,1,1,10,13,0,0,1,0,0,0,20.35608,85.84747,7.086,3.605,2.412,12.841,12.192,7.268,10.338,3.704,22500,False,False,False,False,False,False,41,0.3,1,0.7692307692307693,0.0024937655860349,0.0
1503,2,2,5,17,2,0,1,0,1,0,20.35953,85.85285,7.648,4.155,2.957,13.356,12.846,7.9,10.795,4.348,31500,True,False,False,False,False,False,43,0.55,4,0.2941176470588235,0.0026613439787092,0.0
654,1,1,6,10,0,1,1,0,1,0,20.29403,85.83682,1.305,7.608,7.305,5.906,7.097,2.949,3.373,6.495,12000,False,True,False,True,False,False,30,0.75,3,0.6,0.0030581039755351,0.0015290519877675
1512,2,2,14,14,1,1,1,1,0,1,20.37785,85.85448,9.613,4.82,3.782,15.367,14.558,9.723,12.834,5.451,35500,False,False,False,False,False,False,43,0.75,5,1.0,0.0026455026455026,0.0006613756613756
1494,2,2,13,13,1,0,1,0,0,1,20.31208,85.80657,2.579,5.227,5.511,7.66,5.707,1.25,6.209,4.05,31000,True,False,False,True,False,False,43,0.3,3,1.0,0.002677376171352,0.0
962,1,1,5,11,1,1,1,1,1,0,20.39154,85.84054,10.743,4.645,4.016,16.576,15.092,10.551,14.222,5.629,20500,False,True,False,False,False,False,35,1.0,5,0.4545454545454545,0.002079002079002,0.001039501039501
917,1,1,0,3,1,1,1,1,0,1,20.34617,85.82718,5.575,2.031,1.421,11.403,10.04,5.326,9.219,1.492,24500,True,False,False,False,False,False,43,0.75,5,0.0,0.0021810250817884,0.0010905125408942
1219,2,2,1,6,1,2,1,1,0,1,20.36993,85.83179,8.245,2.323,1.462,14.079,12.544,7.985,11.822,3.128,27000,True,False,False,False,False,False,43,0.95,6,0.1666666666666666,0.0032813781788351,0.0016406890894175
1622,2,2,11,11,2,1,1,0,0,1,20.27436,85.83009,2.487,9.546,9.396,3.611,5.943,3.671,1.351,8.38,28000,True,False,False,False,True,False,47,0.5,5,1.0,0.002466091245376,0.000616522811344
1439,2,2,4,11,2,1,1,0,0,0,20.36741,85.83739,8.042,2.721,1.656,13.874,12.601,7.912,11.533,3.335,28000,False,True,False,False,True,False,43,0.5,4,0.3636363636363636,0.0027797081306462,0.0006949270326615
1579,2,2,12,12,2,1,1,0,1,1,20.30741,85.81237,1.784,5.704,5.842,7.074,5.72,0.749,5.464,4.514,47500,False,False,False,True,False,False,68,0.75,6,1.0,0.0025332488917036,0.0006333122229259
558,1,1,12,12,0,0,1,0,0,1,20.37368,85.81789,8.654,1.742,1.803,14.42,12.291,8.106,12.379,2.901,9500,False,True,True,False,False,False,39,0.3,2,1.0,0.003584229390681,0.0
1358,2,2,13,13,0,1,1,1,1,0,20.27187,85.84243,3.28,10.131,9.834,4.026,7.221,4.729,1.111,9.004,20000,False,True,False,False,False,False,47,1.0,4,1.0,0.0029455081001472,0.0007363770250368
1309,3,2,6,6,1,0,1,1,0,0,20.31328,85.79206,3.885,5.502,6.078,8.158,5.055,2.269,7.189,4.435,31000,False,False,False,False,False,False,43,0.55,3,1.0,0.0038197097020626,0.0
666,1,1,2,15,0,1,1,0,0,0,20.27807,85.85572,3.824,10.011,9.538,5.477,8.639,5.455,2.58,8.962,13000,False,True,False,False,False,False,33,0.5,2,0.1333333333333333,0.003003003003003,0.0015015015015015
494,1,1,1,6,0,2,1,1,0,1,20.35887,85.81228,7.095,0.077,1.274,12.786,10.545,6.419,10.875,1.211,15000,False,True,True,False,False,False,91,0.95,5,0.1666666666666666,0.0040485829959514,0.0040485829959514
1062,2,2,11,13,1,0,1,1,0,1,20.31158,85.84071,2.413,5.983,5.505,7.885,8.339,3.443,5.344,4.975,22500,True,False,False,False,True,False,37,0.55,4,0.8461538461538461,0.0037664783427495,0.0
1222,3,2,14,15,1,0,1,1,0,0,20.33183,85.80432,4.496,3.122,3.654,9.867,7.462,3.45,8.277,2.013,23000,False,False,False,False,False,False,31,0.55,3,0.9333333333333332,0.0040916530278232,0.0
1317,2,2,15,19,1,2,1,1,1,1,20.29676,85.80154,2.396,6.99,7.292,6.107,4.085,0.975,5.163,5.822,42000,False,False,False,False,False,False,63,1.2000000000000002,7,0.7894736842105263,0.0030372057706909,0.0015186028853454
3139,4,4,10,17,1,2,1,0,0,1,20.32666,85.77474,6.203,5.348,6.293,10.23,6.147,4.608,9.499,4.642,49000,True,False,False,False,False,False,31,0.7,5,0.5882352941176471,0.0025485823510672,0.0006371455877668
1486,3,2,12,12,1,2,1,0,1,0,20.26112,85.80441,4.418,10.887,11.051,2.361,3.45,4.489,3.339,9.702,22000,True,False,False,False,False,False,20,0.95,5,1.0,0.003364737550471,0.0013458950201884
1556,2,2,14,14,1,0,1,0,1,0,20.30916,85.82444,1.452,5.636,5.509,7.278,6.796,1.783,5.204,4.481,37500,True,False,False,False,False,False,68,0.55,3,1.0,0.0025706940874035,0.0
2574,4,3,5,13,3,1,1,1,0,0,20.35362,85.8148,6.475,0.595,1.158,12.193,10.119,5.854,10.247,0.652,45500,False,True,False,False,False,False,104,0.75,6,0.3846153846153846,0.0027195027195027,0.0003885003885003
2271,4,4,15,15,2,0,1,0,0,1,20.28015,85.7867,4.323,9.155,9.583,5.166,1.712,3.344,5.487,8.028,37500,True,False,False,False,True,False,36,0.3,4,1.0,0.0035226772346983,0.0
2120,3,3,12,20,3,0,1,0,1,1,20.34566,85.81651,5.573,1.495,1.672,11.305,9.412,4.996,9.344,0.449,33500,False,True,False,False,False,False,29,0.55,6,0.6,0.0028301886792452,0.0
3254,4,4,3,14,1,1,1,0,0,0,20.35195,85.85779,7.115,4.729,3.551,12.707,12.571,7.556,10.066,4.69,60500,True,False,False,False,True,False,41,0.5,3,0.2142857142857142,0.002458512599877,0.0003073140749846
2682,4,4,11,11,1,0,1,1,0,1,20.27977,85.86476,4.575,10.303,9.729,6.31,9.595,6.227,3.465,9.311,41000,True,False,False,False,False,False,33,0.55,4,1.0,0.0029828486204325,0.0
885,2,2,4,12,0,2,1,0,0,1,20.27857,85.82505,1.95,8.998,8.91,3.918,5.467,2.988,2.028,7.822,21500,False,False,False,True,False,False,34,0.7,4,0.3333333333333333,0.0045197740112994,0.0022598870056497
1325,3,2,15,15,3,1,1,1,1,0,20.28361,85.84107,2.217,8.848,8.527,5.029,7.208,3.821,2.269,7.735,18500,False,True,False,True,False,False,47,1.0,7,1.0,0.0037735849056603,0.000754716981132
2403,4,3,1,8,3,2,1,0,0,1,20.2746,85.85407,3.902,10.286,9.847,5.088,8.443,5.501,2.215,9.217,40500,False,False,False,False,False,False,33,0.7,7,0.125,0.0029130253849354,0.0008322929671244
1549,2,2,12,15,0,2,1,0,0,1,20.30723,85.81901,1.364,5.757,5.752,7.032,6.221,1.189,5.165,4.577,29000,False,True,False,True,False,False,63,0.7,4,0.8,0.0025823111684958,0.0012911555842479
1572,2,2,1,12,1,2,1,1,0,0,20.35315,85.80722,6.595,0.863,1.904,12.187,9.758,5.782,10.398,0.831,38000,False,True,False,False,False,False,104,0.95,5,0.0833333333333333,0.0025445292620865,0.0012722646310432
1332,3,2,0,14,0,2,1,1,0,1,20.35872,85.80212,7.344,1.134,2.333,12.861,10.167,6.443,11.151,1.645,31000,False,False,True,False,False,False,80,0.95,5,0.0,0.0037537537537537,0.0015015015015015
498,1,1,3,14,1,0,1,1,0,0,20.33446,85.83998,4.561,3.896,3.142,10.321,9.883,4.87,7.878,3.191,11500,False,True,False,False,True,False,43,0.55,3,0.2142857142857142,0.0040160642570281,0.0
1132,2,1,3,10,1,1,1,0,0,1,20.35916,85.84276,7.266,3.103,1.904,13.067,12.159,7.314,10.636,3.342,23500,True,False,False,False,False,False,43,0.5,4,0.3,0.0026501766784452,0.0008833922261484
2862,4,4,2,17,3,1,1,0,1,0,20.31641,85.84881,3.395,6.004,5.342,8.677,9.34,4.425,6.005,5.126,49000,True,False,False,False,False,False,37,0.75,6,0.1176470588235294,0.0027952480782669,0.0003494060097833
1179,2,2,7,7,2,2,1,0,0,0,20.35091,85.8227,6.097,1.332,0.886,11.899,10.238,5.694,9.8,1.062,33500,True,False,False,False,True,False,104,0.7,5,1.0,0.003392705682782,0.001696352841391
3415,4,4,13,13,1,0,1,0,0,0,20.30741,85.8232,1.265,5.802,5.705,7.073,6.575,1.577,5.049,4.637,60000,True,False,False,False,False,False,42,0.3,2,1.0,0.0023426061493411,0.0
1840,3,3,15,15,0,0,1,0,0,0,20.30667,85.83114,1.364,6.087,5.827,7.106,7.204,2.327,4.808,4.97,44000,False,False,False,False,True,False,42,0.3,1,1.0,0.0032608695652173,0.0
1102,2,2,3,4,0,2,1,1,0,0,20.36447,85.82018,7.616,0.986,0.784,13.398,11.45,7.121,11.331,1.978,27500,False,True,False,False,False,False,91,0.95,4,0.75,0.0036297640653357,0.0018148820326678
737,1,1,11,20,0,1,1,0,0,1,20.34848,85.81579,5.895,1.173,1.455,11.62,9.653,5.297,9.667,0.296,24500,True,False,False,False,True,False,104,0.5,3,0.55,0.0027137042062415,0.0013568521031207
1358,2,2,15,15,2,1,1,0,0,0,20.28269,85.80614,2.427,8.482,8.666,4.471,3.658,2.09,3.789,7.297,25000,True,False,False,False,False,False,36,0.5,4,1.0,0.0029455081001472,0.0007363770250368
631,1,1,6,7,0,2,1,1,1,1,20.28377,85.8145,1.723,8.333,8.397,4.436,4.522,2.004,3.186,7.144,19500,False,True,False,False,False,False,68,1.2000000000000002,6,0.8571428571428571,0.0031695721077654,0.0031695721077654
783,2,1,12,17,0,1,1,0,0,0,20.31272,85.8138,2.159,5.113,5.233,7.653,6.248,1.354,5.934,3.924,21000,False,False,False,True,False,False,68,0.5,2,0.7058823529411765,0.003831417624521,0.0012771392081736
976,1,1,6,14,0,1,1,1,0,0,20.37415,85.84272,8.884,3.543,2.561,14.703,13.531,8.816,12.3,4.249,16000,False,True,True,False,False,False,43,0.75,3,0.4285714285714285,0.0020491803278688,0.0010245901639344
544,1,1,12,12,0,0,1,1,1,1,20.30099,85.82001,0.718,6.459,6.434,6.341,5.887,1.086,4.481,5.278,19000,False,False,False,False,False,False,68,0.8,4,1.0,0.0036764705882352,0.0
1776,3,3,8,8,0,0,1,0,0,1,20.33818,85.83824,4.894,3.483,2.694,10.687,10.057,5.082,8.284,2.849,33000,True,False,False,False,False,False,43,0.3,2,1.0,0.0033783783783783,0.0
495,1,1,4,7,0,1,1,1,0,0,20.26925,85.76483,6.903,11.143,11.732,6.198,0.905,5.867,7.481,10.095,10000,False,True,False,False,False,False,53,0.75,3,0.5714285714285714,0.004040404040404,0.002020202020202
1069,2,2,5,17,1,1,1,1,0,0,20.2928,85.79728,2.862,7.509,7.858,5.833,3.46,1.588,5.199,6.353,17500,False,True,False,False,False,False,36,0.75,4,0.2941176470588235,0.0037418147801683,0.000935453695042
1661,3,2,13,13,0,2,1,0,1,0,20.29711,85.84409,2.046,7.577,7.147,6.511,7.927,3.626,3.803,6.522,33000,True,False,False,False,False,False,68,0.95,4,1.0,0.0030102347983142,0.0012040939193257
717,1,1,0,16,0,1,1,0,0,0,20.35811,85.829,6.911,1.669,0.474,12.742,11.261,6.644,10.525,2.012,20500,True,False,False,False,False,False,104,0.5,2,0.0,0.00278940027894,0.00139470013947
2022,3,3,13,20,2,0,1,0,0,0,20.32944,85.80949,4.024,3.274,3.61,9.54,7.482,3.14,7.826,2.096,40000,True,False,False,False,True,False,29,0.3,3,0.65,0.0029673590504451,0.0
1634,3,3,7,8,0,1,1,0,0,1,20.28577,85.79987,2.814,8.224,8.506,5.007,3.208,1.993,4.523,7.054,25500,True,False,True,False,False,False,36,0.5,3,0.875,0.003671970624235,0.0006119951040391
2388,4,4,7,20,0,1,1,0,1,1,20.36328,85.80661,7.699,0.839,1.933,13.315,10.794,6.91,11.497,1.825,42000,False,True,False,False,False,False,80,0.75,4,0.35,0.0033500837520938,0.0004187604690117
1607,2,2,1,17,2,1,1,1,0,1,20.36389,85.81674,7.581,0.696,0.994,13.332,11.242,7.01,11.326,1.809,37000,False,True,False,False,False,False,80,0.75,6,0.0588235294117647,0.0024891101431238,0.0006222775357809
1072,2,2,5,15,1,0,1,0,0,0,20.35048,85.81842,6.08,1.075,1.112,11.84,9.978,5.556,9.828,0.629,28000,True,False,False,False,False,False,104,0.3,2,0.3333333333333333,0.003731343283582,0.0
1219,3,2,4,11,1,1,1,1,0,1,20.30204,85.82266,0.688,6.38,6.303,6.474,6.182,1.365,4.494,5.209,24500,False,True,False,False,False,False,42,0.75,5,0.3636363636363636,0.0041017227235438,0.0008203445447087
1165,2,2,5,7,1,2,1,0,1,1,20.35604,85.81291,6.774,0.296,1.244,12.469,10.282,6.108,10.553,0.894,29000,False,True,False,False,False,False,104,0.95,6,0.7142857142857143,0.0034334763948497,0.0017167381974248
1325,2,2,10,10,0,2,1,1,1,1,20.33687,85.84251,4.907,3.919,3.069,10.643,10.259,5.245,8.162,3.316,40500,True,False,False,False,False,False,91,1.2000000000000002,6,1.0,0.0030188679245283,0.0015094339622641
1762,3,3,4,13,3,2,1,1,1,0,20.27427,85.81565,2.597,9.392,9.433,3.373,4.439,3.06,2.454,8.203,27500,True,False,False,True,False,False,46,1.2000000000000002,8,0.3076923076923077,0.003405221339387,0.0011350737797956
777,1,1,0,10,0,2,1,0,0,1,20.39747,85.8123,11.343,4.312,4.495,17.075,14.599,10.708,15.084,5.501,16000,True,False,True,False,False,False,39,0.7,4,0.0,0.0025740025740025,0.0025740025740025
631,1,1,7,7,0,0,1,1,0,0,20.29723,85.81374,1.129,6.836,6.927,5.934,5.112,0.617,4.409,5.646,15000,False,True,False,False,False,False,68,0.55,2,1.0,0.0031695721077654,0.0
1458,2,2,3,19,2,0,1,0,1,0,20.2766,85.79661,3.628,9.288,9.581,4.246,2.509,3.053,4.381,8.121,31500,False,False,False,False,False,False,36,0.55,4,0.1578947368421052,0.0027434842249657,0.0
385,1,1,4,16,0,2,1,1,0,1,20.29444,85.82466,0.185,7.248,7.145,5.654,5.947,1.741,3.627,6.078,13500,False,False,False,False,False,False,42,0.95,5,0.25,0.0051948051948051,0.0051948051948051
1997,4,3,10,16,3,0,1,1,1,1,20.35989,85.83711,7.214,2.517,1.321,13.043,11.884,7.129,10.696,2.84,41000,True,False,False,False,False,False,43,0.8,7,0.625,0.0035052578868302,0.0
1247,2,2,7,13,0,0,1,1,1,1,20.31185,85.81208,2.178,5.21,5.368,7.568,6.056,1.212,5.92,4.021,29000,False,True,False,False,False,False,68,0.8,4,0.5384615384615384,0.0032076984763432,0.0
1295,2,2,5,11,1,1,1,0,0,0,20.3044,85.83137,1.168,6.334,6.08,6.864,7.09,2.298,4.555,5.213,29500,False,True,False,False,False,False,68,0.5,3,0.4545454545454545,0.003088803088803,0.0007722007722007
1673,3,2,11,11,2,0,1,0,1,0,20.27876,85.79832,3.343,9.02,9.299,4.367,2.745,2.759,4.301,7.85,30500,False,True,False,False,False,False,63,0.55,4,1.0,0.0029886431560071,0.0
910,1,1,4,4,0,0,1,1,0,1,20.27613,85.80682,2.886,9.204,9.365,3.752,3.546,2.803,3.371,8.018,18000,True,False,False,False,False,False,20,0.55,3,1.0,0.0021978021978021,0.0
775,1,1,2,18,1,2,1,0,1,1,20.3663,85.82705,7.81,1.691,0.886,13.633,11.953,7.464,11.449,2.507,23500,True,False,False,False,True,False,43,0.95,6,0.1111111111111111,0.0025806451612903,0.0025806451612903
500,1,1,1,9,1,1,1,0,1,1,20.32483,85.82826,3.219,4.088,3.787,9.054,8.263,3.27,6.849,3.028,15500,False,False,False,True,False,False,43,0.75,5,0.1111111111111111,0.004,0.002
1530,2,2,8,9,0,0,1,0,0,1,20.28421,85.79508,3.341,8.491,8.833,5.06,2.69,2.421,4.867,7.335,22500,False,True,False,False,False,False,46,0.3,2,0.8888888888888888,0.0026143790849673,0.0
1679,3,2,9,10,2,2,1,0,1,0,20.28466,85.84023,2.076,8.709,8.395,5.091,7.145,3.686,2.366,7.594,23500,False,True,False,False,False,False,47,0.95,6,0.9,0.0029779630732578,0.0011911852293031
1056,2,2,4,11,0,2,1,0,0,0,20.30095,85.83992,1.696,7.008,6.62,6.74,7.696,3.162,4.159,5.937,30000,False,False,False,False,True,False,68,0.7,3,0.3636363636363636,0.0037878787878787,0.0018939393939393
1068,2,2,10,10,2,2,1,1,0,0,20.27336,85.77517,5.733,10.277,10.794,5.517,0.3,4.741,6.466,9.189,19000,False,True,False,False,False,False,36,0.95,6,1.0,0.0037453183520599,0.0018726591760299
760,1,1,7,11,0,1,1,0,0,1,20.37241,85.84488,8.747,3.656,2.615,14.555,13.491,8.731,12.121,4.291,18500,True,False,False,False,True,False,43,0.5,3,0.6363636363636364,0.0026315789473684,0.0013157894736842
928,1,1,6,17,0,1,1,1,1,0,20.28091,85.84328,2.586,9.208,8.869,4.89,7.386,4.175,2.047,8.101,21500,True,False,False,False,False,False,30,1.0,4,0.3529411764705882,0.0021551724137931,0.0010775862068965
872,2,1,15,15,1,0,1,0,1,1,20.35259,85.84779,6.735,3.69,2.521,12.473,11.917,6.965,9.956,3.663,23000,False,False,False,False,False,False,41,0.55,4,1.0,0.003440366972477,0.0
707,1,1,0,12,0,0,1,0,1,0,20.29717,85.83912,1.529,7.364,7.01,6.317,7.449,3.111,3.733,6.274,14500,True,False,True,False,False,False,30,0.55,2,0.0,0.0028288543140028,0.0
1258,2,2,12,12,2,2,1,0,0,1,20.32402,85.79679,4.241,4.21,4.818,9.164,6.347,2.868,7.872,3.157,29500,True,False,False,False,False,False,43,0.7,6,1.0,0.0031796502384737,0.0015898251192368
479,1,1,1,7,0,0,1,0,0,0,20.30705,85.82578,1.225,5.896,5.745,7.06,6.767,1.808,4.944,4.744,14000,False,False,False,False,False,False,42,0.3,1,0.1428571428571428,0.0041753653444676,0.0
1071,1,1,10,10,0,0,1,1,0,1,20.27957,85.8167,2.01,8.807,8.836,3.957,4.627,2.517,2.701,7.619,23000,True,False,False,False,False,False,33,0.55,3,1.0,0.0018674136321195,0.0
385,1,1,8,20,0,0,1,1,1,1,20.2954,85.81558,0.934,7.044,7.1,5.72,5.163,0.897,4.135,5.855,10000,False,True,True,False,False,False,63,0.8,4,0.4,0.0051948051948051,0.0
1092,3,2,7,16,3,0,1,1,0,0,20.34984,85.81338,6.087,0.986,1.521,11.778,9.676,5.423,9.872,0.208,24000,False,True,False,False,False,False,104,0.55,5,0.4375,0.0045787545787545,0.0
1939,4,3,3,12,2,0,1,0,0,0,20.268,85.77684,5.871,10.767,11.243,5.038,0.536,5.03,6.221,9.662,22000,False,True,False,False,False,False,53,0.3,3,0.25,0.003610108303249,0.0
1341,2,2,5,16,0,2,1,1,0,0,20.35443,85.8014,6.919,1.299,2.455,12.398,9.69,5.98,10.725,1.405,34500,True,False,False,True,False,False,80,0.95,4,0.3125,0.0029828486204325,0.0014914243102162
1465,2,2,8,8,0,0,1,0,0,1,20.2924,85.82025,0.605,7.411,7.386,5.388,5.435,1.48,3.604,6.228,29000,False,True,True,False,False,False,68,0.3,2,1.0,0.0027303754266211,0.0
666,1,1,8,8,0,1,1,1,0,1,20.38018,85.81854,9.37,2.457,2.468,15.143,12.987,8.832,13.084,3.625,15000,False,True,False,False,True,False,39,0.75,4,1.0,0.003003003003003,0.0015015015015015
1420,3,2,10,10,1,1,1,1,0,0,20.32203,85.80423,3.575,4.179,4.593,8.791,6.494,2.383,7.298,3.029,31500,True,False,False,False,False,False,43,0.75,4,1.0,0.0035211267605633,0.0007042253521126
1213,2,2,7,7,0,1,1,0,0,1,20.31251,85.83495,2.125,5.623,5.25,7.825,7.898,2.927,5.429,4.562,33000,False,False,False,False,False,False,42,0.5,3,1.0,0.0032976092333058,0.0008244023083264
2370,4,3,11,14,1,1,1,1,1,0,20.28343,85.83587,1.841,8.703,8.453,4.772,6.672,3.378,2.194,7.566,41500,False,False,False,False,False,False,33,1.0,5,0.7857142857142857,0.0029535864978902,0.00042194092827
1074,1,1,4,15,0,2,1,0,0,0,20.35881,85.82404,6.973,1.151,0.049,12.783,11.071,6.581,10.653,1.664,30000,False,True,False,False,True,False,91,0.7,3,0.2666666666666666,0.0018621973929236,0.0018621973929236
941,2,1,0,7,1,0,1,1,1,0,20.27133,85.77779,5.597,10.386,10.868,5.163,0.479,4.695,6.162,9.282,16000,False,True,False,False,False,False,53,0.8,4,0.0,0.0031880977683315,0.0
635,1,1,9,18,1,2,1,0,0,0,20.28397,85.78106,4.727,8.952,9.464,5.869,1.62,3.54,6.187,7.86,16000,False,False,False,False,False,False,53,0.7,4,0.5,0.0031496062992125,0.0031496062992125
1227,2,2,5,19,0,0,1,1,0,1,20.36004,85.82926,7.127,1.702,0.518,12.958,11.46,6.856,10.738,2.16,35000,True,False,False,False,False,False,91,0.55,3,0.2631578947368421,0.0032599837000814,0.0
1305,2,2,7,16,0,1,1,0,0,1,20.34124,85.82077,5.034,2.104,1.98,10.817,9.215,4.602,8.773,1.105,27500,True,False,False,False,True,False,29,0.5,3,0.4375,0.0030651340996168,0.0007662835249042
462,1,1,2,17,1,1,1,1,1,1,20.3812,85.84956,9.817,4.559,3.617,15.611,14.576,9.823,13.138,5.306,14000,True,False,False,True,False,False,43,1.0,6,0.1176470588235294,0.0043290043290043,0.0021645021645021
411,1,1,3,5,1,2,1,0,0,0,20.28653,85.7981,2.952,8.174,8.484,5.156,3.094,2.025,4.724,7.01,8500,False,True,True,False,False,False,36,0.7,4,0.6,0.0048661800486618,0.0048661800486618
940,2,2,6,20,0,2,1,0,0,0,20.3644,85.81094,7.725,0.669,1.549,13.407,11.065,7.029,11.505,1.836,23000,False,True,False,False,True,False,91,0.7,3,0.3,0.0042553191489361,0.002127659574468
1354,3,2,1,13,0,1,1,1,0,0,20.26902,85.81547,3.155,9.975,10.016,2.793,4.417,3.63,2.252,8.786,19000,False,True,False,False,False,False,46,0.75,3,0.0769230769230769,0.0036927621861152,0.000738552437223
1338,2,2,4,6,1,1,1,0,1,0,20.29183,85.82847,0.63,7.609,7.447,5.434,6.196,2.227,3.233,6.451,40000,True,False,False,False,False,True,68,0.75,4,0.6666666666666666,0.0029895366218236,0.0007473841554559
1298,2,2,1,12,0,0,1,0,0,0,20.39255,85.82826,10.732,4.086,3.784,16.554,14.644,10.342,14.352,5.203,19000,False,True,False,True,False,False,35,0.3,1,0.0833333333333333,0.0030816640986132,0.0
1522,3,3,4,8,2,1,1,1,0,1,20.33375,85.79866,4.979,3.152,3.867,10.177,7.424,3.795,8.722,2.179,20000,False,True,True,False,False,False,31,0.75,6,0.5,0.0039421813403416,0.0006570302233902
2007,3,3,12,12,1,2,1,1,1,0,20.37135,85.82444,8.367,1.844,1.407,14.178,12.332,7.952,12.034,2.857,61000,False,False,False,False,False,False,91,1.2000000000000002,6,1.0,0.0029895366218236,0.0009965122072745
1567,3,3,2,18,0,1,1,0,1,1,20.35356,85.81957,6.41,0.892,0.769,12.184,10.337,5.914,10.143,0.923,47500,False,False,False,False,False,False,104,0.75,4,0.1111111111111111,0.0038289725590299,0.0006381620931716
951,1,1,14,14,1,1,1,0,0,1,20.30396,85.79213,3.487,6.464,6.96,7.185,4.124,1.848,6.424,5.359,25500,True,False,False,True,False,False,63,0.5,4,1.0,0.0021030494216614,0.0010515247108307
1886,3,2,13,13,3,1,1,1,0,1,20.36459,85.82376,7.616,1.299,0.659,13.423,11.626,7.202,11.294,2.159,44000,True,False,False,False,False,False,91,0.75,7,1.0,0.0026511134676564,0.0005302226935312
859,1,1,1,4,0,2,1,0,0,0,20.25898,85.85368,5.128,11.872,11.498,4.097,8.508,6.571,1.887,10.769,14000,False,True,True,False,False,False,47,0.7,3,0.25,0.0023282887077997,0.0023282887077997
1427,3,2,12,17,0,1,1,1,1,0,20.36892,85.82488,8.097,1.681,1.137,13.91,12.109,7.697,11.76,2.635,25000,True,False,False,False,False,False,35,1.0,4,0.7058823529411765,0.0035038542396636,0.0007007708479327
